topsoil_porosity,topsoil_alpha,topsoil_thetar,topsoil_ks,topsoil_n,clay_porosity,clay_alpha,clay_thetar,clay_ks,clay_n,wlt_porosity,wlt_alpha,wlt_thetar,wlt_ks,wlt_n,ult_porosity,ult_alpha,ult_thetar,ult_ks,ult_n,rh,lai,growstart,growend,wind,rmw,rmd,cn,beta,ar,liner_defects,liner_pinholes,weather_solrad,weather_precip,weather_temp,evap,runoff,precip,perc_topsoil,perc_liner,perc_clay,perc_wlt,perc_ult,drain_topsoil,wc_topsoil,wc_clay,wc_wlt,wc_ult
0.33599999999999997,0.0149,0.0584,0.00228,1.0676999999999999,0.541,0.2185,0.17920000000000003,7.07e-4,1.31,0.402,0.010499999999999999,0.16720000000000002,4.8190000000000004e-5,1.3873000000000002,0.405,0.0036,0.1724,1.2e-7,1.3591000000000002,76,0.8,141,272,4.4799999999999995,237,380,43.3,1.71,230,9.6,0.763,246.8,0.13,48.3,21.461,0,38.8,14.971,14.971,14.971,14.97098888888889,14.97098888888889,0.068,0.2374789723853046,0.491,0.3402856842380473,0.3849997091514002
0.27499999999999997,0.0127,0.074,0.00198,1.0698,0.537,0.2223,0.13,0.00101,1.3271,0.41000000000000003,0.0174,0.18030000000000002,5.31e-5,1.3761,0.398,0.0056,0.1168,1.5e-7,1.3146,76.19999999999999,1.74,130,271,3.71,220,383,51.2,1.3900000000000001,238,5.6000000000000005,0.653,248.4,0.14,48.5,20.666,0,42.449999999999996,19.361,19.361,19.361,19.361,19.361,0.123,0.20151246191765507,0.487,0.34382637735281535,0.37798945247690524
0.33499999999999996,0.014700000000000001,0.0653,0.00252,1.0691,0.497,0.2159,0.20779999999999998,2.391e-4,1.3251,0.381,0.0079,0.1042,4.4290000000000005e-5,1.5148000000000001,0.391,0.0033,0.11069999999999999,1.162e-7,1.3350000000000002,76.1,1.73,133,271,4.78,234,394,71.6,1.05,243,1.2999999999999998,0.471,239.2,0.14,48.8,21.63,2.305,42.449999999999996,15.545,15.545,15.545,15.545,15.545,0.67,0.2813978395827827,0.447,0.347795172305268,0.3709929578562246
0.294,0.013500000000000002,0.0513,0.00252,1.0597,0.511,0.2074,0.24320000000000003,4.26e-4,1.354,0.391,0.013500000000000002,0.0765,6.37e-5,1.4542000000000002,0.403,0.0024,0.20490000000000003,1.5e-7,1.5519,76.1,3.0399999999999996,131,271,4.2299999999999995,234,394,70.1,1.86,248,7.300000000000001,0.589,255.9,0.14,47.1,21.044,0,42.449999999999996,18.961,18.961,18.961,18.961,18.961,0.145,0.21188584677012093,0.461,0.2719638111766118,0.38297015166200005
0.255,0.0172,0.0722,0.00206,1.0766,0.561,0.2147,0.1609,7.79e-4,1.2584,0.391,0.0142,0.18669999999999998,4.841e-5,1.2924,0.40800000000000003,0.004900000000000001,0.195,1.261e-7,1.2973000000000001,75.6,4.26,139,269,3.9399999999999995,223,390,57.5,1.28,240,3.1999999999999997,0.864,248.8,0.15,47.3,20.668,0,46.099999999999994,22.866,22.866,22.866,22.866,22.866,0.266,0.19029872734073702,0.511,0.34500549958027366,0.3879762488866001
0.251,0.0148,0.043899999999999995,0.00252,1.0822,0.5630000000000001,0.20850000000000002,0.20350000000000001,6.25e-4,1.2764,0.393,0.0067,0.14,4.992e-5,1.3627,0.398,0.006500000000000001,0.246,1.134e-7,1.2208,76.39999999999999,2.21,132,270,4.79,217,388,51.3,2.75,239,5,0.833,256.5,0.15,47.1,21.574,0,46.099999999999994,21.999,21.999,21.999,21.999,21.999,0.227,0.17453594522943403,0.513,0.33275523661169476,0.37799532761540905
0.32599999999999996,0.0106,0.0786,0.00269,1.0957999999999999,0.46499999999999997,0.2084,0.17620000000000002,4.22e-4,1.3081,0.403,0.0092,0.15760000000000002,1.01e-4,1.4418000000000002,0.394,0.0118,0.1036,1.246e-7,1.1993,76.3,2.26,131,273,4.84,218,382,41.4,1.1300000000000001,247,6.6000000000000005,0.598,259.9,0.14,44.3,20.615,0,42.449999999999996,19.356,19.356,19.356,19.356,19.356,0.179,0.23211515921327605,0.415,0.2992623666219296,0.374
0.31,0.0115,0.06520000000000001,0.00198,1.0871,0.499,0.23570000000000002,0.21400000000000002,4.32e-4,1.323,0.40700000000000003,0.009899999999999999,0.0742,5.7100000000000006e-5,1.2730000000000001,0.41100000000000003,0.004,0.2202,1.68e-7,1.1514,75.89999999999999,1.24,132,264,4.34,237,388,37.9,1.05,230,1.7,0.488,240.2,0.16,47.8,20.835,2.961,49.75,23.13,23.13,23.13,23.13,23.13,0.524,0.261386075221257,0.449,0.3322420205818077,0.3909655596099999
0.289,0.014100000000000001,0.069,0.00211,1.09,0.52,0.2298,0.0814,4.7999999999999996e-4,1.3094000000000001,0.393,0.012,0.1748,1.81e-4,1.2466000000000002,0.41600000000000004,0.0038,0.1269,1.0909999999999999e-7,1.3261,76,3.32,134,268,4.4399999999999995,234,382,45,1.04,244,6.4,0.724,243.5,0.17,47.699999999999996,21.016,0,53.4,29.875,29.875,29.875,29.875,29.875,0.209,0.21095831910336407,0.47,0.32100000000000006,0.396
0.312,0.0137,0.0891,0.0019,1.0588,0.488,0.2149,0.1363,8.489999999999999e-4,1.3612,0.43600000000000005,0.014599999999999998,0.1599,1.373e-4,1.4114,0.389,0.004900000000000001,0.18020000000000003,1.48e-7,1.4406,75.89999999999999,2.3699999999999997,135,263,4.25,222,385,80.4,1.68,232,5.5,0.66,266.3,0.15,47,21.556,0,46.099999999999994,22.103,22.103,22.103,22.103,22.103,0.141,0.23981001000094818,0.438,0.31329107185133015,0.369
0.308,0.0138,0.0764,0.00255,1.0735999999999999,0.5820000000000001,0.2301,0.2187,2.3960000000000002e-4,1.2886,0.377,0.008400000000000001,0.10300000000000001,5.284e-5,1.5214,0.389,0.0031,0.1499,1.086e-7,1.2807000000000002,75.8,2.4299999999999997,141,276,4.6899999999999995,237,390,74.8,1.21,238,7,0.742,259.2,0.11,46.4,21.513,0,31.5,7.619,7.619,7.619,7.618988888888889,7.618988888888889,0.068,0.21679438234991683,0.532,0.26739312047027775,0.3689889695831418
0.27499999999999997,0.0131,0.0604,0.00245,1.087,0.511,0.2122,0.1223,2.773e-4,1.3175000000000001,0.392,0.016,0.278,8.77e-5,1.4589,0.382,0.009,0.13019999999999998,1.4e-7,1.2605000000000002,75.6,2.2899999999999996,129,277,4.64,234,392,53.1,1.68,238,9.700000000000001,0.44699999999999995,260.6,0.13,46.9,21.812,0,38.8,14.599,14.599,14.599,14.599,14.599,0.089,0.1848964497067566,0.461,0.3281127006153056,0.361972702802
0.298,0.0138,0.088,0.00233,1.0639,0.492,0.20750000000000002,0.1491,3.8100000000000005e-4,1.2974,0.42300000000000004,0.0133,0.13790000000000002,4.863e-5,1.3371000000000002,0.384,0.0036999999999999997,0.1353,1.193e-7,1.141,76.19999999999999,2.92,128,274,3.9299999999999997,232,387,58.8,2.02,246,4.9,0.545,251.8,0.14,47.9,20.823,0,42.449999999999996,19.124,19.124,19.124,19.124,19.124,0.203,0.22651870743147484,0.442,0.3614854697967205,0.363993236258529
0.317,0.014700000000000001,0.076,0.0027300000000000002,1.0699,0.5700000000000001,0.22910000000000003,0.2098,7.01e-4,1.2611,0.385,0.0069,0.20750000000000002,4.4840000000000004e-5,1.4981,0.385,0.0041,0.164,1.19e-7,1.2851000000000001,76.3,3.5999999999999996,131,267,4.64,222,393,63.4,1.34,245,4.6000000000000005,0.41400000000000003,241.3,0.15,48.199999999999996,21.234,0,46.099999999999994,22.279,22.279,22.279,22.279,22.279,0.287,0.23897364235828905,0.52,0.35213935984072814,0.364978060196
0.304,0.0131,0.0615,0.00248,1.0534,0.53,0.225,0.1656,2.702e-4,1.357,0.403,0.0076,0.2363,5.161e-5,1.4155,0.401,0.0051,0.1753,1.85e-7,1.3909,75.69999999999999,2.3499999999999996,129,272,4.47,228,388,76.4,1.33,228,2.6999999999999997,0.543,248.5,0.14,48.199999999999996,21.6,0,42.449999999999996,18.154,18.154,18.154,18.154,18.154,0.396,0.23945304552494656,0.4799999999999999,0.34560829809750704,0.38096608972589685
0.32399999999999995,0.0121,0.07150000000000001,0.0022199999999999998,1.0663,0.516,0.2455,0.1254,4.54e-4,1.2642,0.44099999999999995,0.008,0.22699999999999998,5.36e-5,1.3046,0.388,0.0018,0.1532,1.1259999999999999e-7,1.2538,76.19999999999999,2.0799999999999996,139,276,4.17,226,381,48.9,1.45,228,2.6999999999999997,0.827,260.2,0.16,46.699999999999996,20.963,0,49.75,26.061,26.061,26.061,26.061,26.061,0.426,0.2624853193543848,0.466,0.38635573804721773,0.3679809105422583
0.256,0.0158,0.06309999999999999,0.00226,1.0692,0.51,0.234,0.163,2.742e-4,1.2794,0.404,0.0126,0.1328,1.09e-4,1.5736,0.404,0.008799999999999999,0.1876,1.94e-7,1.1720000000000002,76.19999999999999,3.75,135,270,4.4399999999999995,220,390,66.9,1.47,242,1.5,0.604,250.3,0.15,48.199999999999996,21.453,2.795,46.099999999999994,18.966,18.966,18.966,18.966,18.966,0.586,0.20754262182739255,0.46,0.2697659825386713,0.38400000000000006
0.27999999999999997,0.013500000000000002,0.0589,0.00223,1.0609,0.544,0.2184,0.09179999999999999,3.15e-4,1.3134000000000001,0.365,0.0172,0.1729,4.644e-5,1.4712,0.402,0.0093,0.15510000000000002,1.313e-7,1.5145000000000002,75.8,2.75,129,271,4.68,229,380,51.4,1.44,231,7.6000000000000005,0.576,254.8,0.17,46.5,21.353,0,53.4,29.54,29.54,29.54,29.54,29.54,0.207,0.21219196803351786,0.494,0.3276269936016924,0.3819937721619335
0.261,0.0137,0.0596,0.00265,1.0286,0.498,0.21200000000000002,0.1905,3.1400000000000004e-4,1.3242,0.40900000000000003,0.010499999999999999,0.1721,4.3834e-5,1.3232000000000002,0.404,0.006500000000000001,0.2398,1.38e-7,1.4533,75.89999999999999,4.1499999999999995,139,276,4.3,223,392,61.9,1.56,233,6.6000000000000005,0.497,246.1,0.14,46.3,20.433,0,42.449999999999996,19.526,19.526,19.526,19.526,19.526,0.191,0.2039883267799718,0.448,0.37890458715614617,0.384
0.311,0.0149,0.0458,0.00284,1.0674,0.513,0.2043,0.12040000000000001,4.37e-4,1.3201,0.40900000000000003,0.0188,0.178,7.81e-5,1.3728,0.389,0.0047,0.2005,1.2099999999999998e-07,1.215,75.69999999999999,1.03,138,264,3.96,236,391,75.7,1.84,228,1,0.613,253.3,0.15,49,21.563,3.86,46.099999999999994,17.511,17.511,17.511,17.511,17.511,0.866,0.26368530258764034,0.463,0.3208496624522705,0.36899099316121786
0.32,0.0126,0.0693,0.00236,1.0771,0.519,0.21860000000000002,0.19840000000000002,5.63e-4,1.2724,0.39,0.0148,0.19680000000000003,1.0460000000000001e-4,1.5208000000000002,0.377,0.0025,0.14679999999999999,1.36e-7,1.3214000000000001,75.8,0.52,138,269,4.22,225,391,75,1.19,243,1.2999999999999998,0.483,247.7,0.11,48.1,21.197,0,31.5,7.758,7.758,7.758,7.758,7.758,0.245,0.23751967500650065,0.469,0.28134483578551084,0.3567272989117973
0.292,0.011300000000000001,0.0758,0.00218,1.0761,0.495,0.20520000000000002,0.22039999999999998,5.4e-4,1.3227,0.393,0.0074,0.12140000000000001,6.51e-5,1.6428,0.406,0.003,0.2066,1.4e-7,1.3775000000000002,76.19999999999999,3.8699999999999997,128,266,4.18,225,391,72.6,1.45,236,5.1000000000000005,0.8150000000000001,255.9,0.16,47.8,21.245,0,49.75,25.978,25.978,25.978,25.978,25.978,0.227,0.22107582654282443,0.445,0.2853059768618325,0.386
0.312,0.0125,0.061,0.00212,1.0685,0.46499999999999997,0.20400000000000001,0.1627,2.4370000000000001e-4,1.368,0.405,0.015,0.0838,7.390000000000001e-5,1.4305,0.41000000000000003,0.0057,0.134,1.8999999999999998e-7,1.3149000000000002,76.1,0.95,135,264,4.5,232,383,44.1,1.56,234,7.1000000000000005,0.872,258.4,0.15,46.4,21.156,0,46.099999999999994,22.48,22.48,22.48,22.48,22.48,0.164,0.2308294149032963,0.415,0.28269632618083235,0.38995994710199994
0.313,0.015200000000000002,0.0561,0.0021000000000000003,1.0823,0.519,0.2151,0.13640000000000002,3.5400000000000004e-4,1.3285,0.41300000000000003,0.008199999999999999,0.1429,4.6960000000000004e-5,1.3915000000000002,0.398,0.008,0.19119999999999998,1.18e-7,1.4825000000000002,75.89999999999999,0.36,140,269,4.34,226,394,52.2,1.05,243,6.9,0.667,250.3,0.14,46.9,20.91,0,42.449999999999996,19.113,19.113,19.113,19.113,19.113,0.127,0.21884869940032578,0.469,0.3580851814046568,0.37800000000000006
0.344,0.0148,0.0778,0.00275,1.0701,0.519,0.21660000000000001,0.20500000000000002,2.3500000000000002e-4,1.3269,0.388,0.010100000000000001,0.2147,4.706e-5,1.2343000000000002,0.392,0.0057,0.21389999999999998,1.5899999999999998e-7,1.3107000000000002,75.39999999999999,2.96,133,266,4.87,232,393,79.2,1.43,241,2.5,0.478,244.6,0.13,47.4,21.662,0,38.8,14.432,14.432,14.432,14.432,14.432,0.406,0.26784541987361316,0.469,0.34580823078346873,0.37199999999999994
0.285,0.0116,0.0701,0.0022700000000000003,1.0585,0.537,0.2111,0.0893,5.020000000000001e-4,1.2989,0.43999999999999995,0.0106,0.09720000000000001,1.065e-4,1.4374,0.382,0.0136,0.1578,1.0729999999999999e-7,1.1926,76.19999999999999,2.09,137,265,4.319999999999999,229,393,47.9,1.18,242,7.2,0.731,243.4,0.13,45.6,19.943,0,38.8,16.451,16.451,16.451,16.451,16.451,0.106,0.20863640430906358,0.487,0.2962739781521346,0.36200000000000004
0.298,0.015200000000000002,0.052199999999999996,0.00376,1.0859,0.508,0.22890000000000002,0.22899999999999998,3.02e-4,1.3026,0.387,0.0089,0.15789999999999998,5.64e-5,1.6509,0.392,0.005200000000000001,0.1647,1.1460000000000001e-7,1.4549,76.3,3.05,139,273,4.93,222,392,82.9,2.07,240,9.9,0.779,235.9,0.15,48.8,21.568,0,46.099999999999994,22.017,22.017,22.017,22.017,22.017,0.215,0.20086711101142884,0.458,0.30373246885282534,0.37200000000000005
0.293,0.012900000000000002,0.0373,0.0020299999999999997,1.0714,0.545,0.2494,0.10700000000000001,4.32e-4,1.3764,0.38,0.0085,0.19619999999999999,4.941e-5,1.3024,0.382,0.005900000000000001,0.14100000000000001,1.34e-7,1.2559,76.5,0.16,133,265,4.52,235,385,56.9,1.44,239,5,0.44899999999999995,255.9,0.13,47.1,21.214,0,38.8,15.158,15.158,15.158,15.158,15.158,0.128,0.2054065276759973,0.495,0.32762714405757043,0.36197702718045777
0.33799999999999997,0.013000000000000001,0.0608,0.0023699999999999997,1.0742,0.506,0.223,0.1029,4.1600000000000003e-4,1.3074000000000001,0.38,0.0078,0.088,6.12e-5,1.3005,0.41100000000000003,0.0057,0.2273,1.36e-7,1.3223,75.89999999999999,1.18,137,265,4.71,218,393,81.2,1.92,229,5.1000000000000005,0.749,251.2,0.17,45.9,20.936,0,53.4,29.854,29.854,29.854,29.854,29.854,0.31,0.25884574870817306,0.456,0.3067032522656649,0.391
0.296,0.0119,0.07089999999999999,0.00224,1.0805,0.531,0.2127,0.1676,5.73e-4,1.3047,0.388,0.006500000000000001,0.2359,4.9040000000000005e-5,1.3077,0.41100000000000003,0.0048000000000000004,0.1143,1.43e-7,1.3339,76.39999999999999,2.82,131,275,4.3,236,380,56.3,1.71,241,1.0999999999999999,0.571,255.9,0.12,47.9,21.347,0,35.15,11.137,11.137,11.137,11.137,11.137,0.366,0.22835494863765324,0.481,0.3383961657242241,0.3909942121837699
0.3,0.012199999999999999,0.0613,0.0025,1.0603,0.499,0.21860000000000002,0.06810000000000001,3.57e-4,1.3341,0.40700000000000003,0.01,0.1696,1.69e-4,1.4653,0.384,0.009399999999999999,0.09590000000000001,8.72e-8,1.4032,75.89999999999999,0.68,129,276,4.319999999999999,228,383,69.6,1.53,239,7.9,0.44299999999999995,237.4,0.14,48.5,20.975,0,42.449999999999996,19.035,19.035,19.035,19.035,19.035,0.14,0.21959941671240019,0.449,0.295,0.36398617282119994
0.307,0.0121,0.0721,0.00262,1.0835,0.481,0.2546,0.1526,4.59e-4,1.327,0.373,0.0057,0.1396,6.02e-5,1.4739,0.397,0.0039000000000000003,0.1054,1.55e-7,1.3395000000000001,76,1.01,133,273,4.49,220,392,60.6,1.97,245,2.5,0.85,249.8,0.13,47.9,21.439,0,38.8,14.76,14.76,14.76,14.76,14.76,0.301,0.2282092317088163,0.431,0.30399999999999994,0.3769885383673271
0.303,0.015099999999999999,0.0801,0.00234,1.0659,0.512,0.2104,0.1432,2.645e-4,1.3166,0.41500000000000004,0.010499999999999999,0.14629999999999999,4.599e-5,1.4718,0.396,0.0071,0.1381,1.5899999999999998e-7,1.1387,76,2.4,141,274,4.7,235,382,55.1,1.55,245,6.300000000000001,0.42900000000000005,241.9,0.12,46.6,20.777,0,35.15,11.966,11.966,11.966,11.966,11.966,0.107,0.21926835078483214,0.462,0.3511193807293952,0.3759814753025089
0.309,0.014599999999999998,0.0621,0.00262,1.07,0.521,0.21230000000000002,0.15560000000000002,2.731e-4,1.3225,0.382,0.0077,0.1703,1.154e-4,1.4701000000000002,0.391,0.0036,0.2101,1.6399999999999999e-7,1.5379,76.3,2.59,128,264,4.89,236,388,69.1,1.15,241,3.1,0.679,251.8,0.15,47.699999999999996,21.773,0,46.099999999999994,21.59,21.59,21.59,21.59,21.59,0.437,0.24035948902806809,0.471,0.295,0.371
0.313,0.0127,0.0829,0.00221,1.0453,0.533,0.2078,0.17880000000000001,3.01e-4,1.2275,0.42800000000000005,0.018,0.1646,5.5400000000000005e-5,1.4386,0.378,0.0076,0.21550000000000002,1.42e-7,1.2897,75.89999999999999,1.62,140,268,4.37,233,383,82.3,2.13,243,2.6999999999999997,0.804,251.6,0.14,47.8,21.379,0,42.449999999999996,18.453,18.453,18.453,18.453,18.453,0.318,0.2522434967687959,0.483,0.34641325129067096,0.3579807454525148
0.264,0.012199999999999999,0.0456,0.00215,1.0738,0.508,0.2084,0.11,3.5800000000000003e-4,1.3064,0.40800000000000003,0.011300000000000001,0.18530000000000002,2.3500000000000002e-4,1.5389000000000002,0.41500000000000004,0.004900000000000001,0.1573,1.49e-7,1.3767,76.39999999999999,0.4,128,268,4.8999999999999995,234,381,56.9,1.17,230,6.2,0.622,241.7,0.13,46,20.58,0,38.8,15.801,15.801,15.801,15.801,15.801,0.119,0.1815799159689751,0.458,0.28180487337235377,0.3949773725196246
0.28099999999999997,0.0149,0.0567,0.00211,1.0523,0.47,0.2358,0.188,4.23e-4,1.3143,0.405,0.012400000000000001,0.1016,7.56e-5,1.3212000000000002,0.396,0.003,0.2659,9.94e-8,1.3584,76.6,1.59,132,269,4.09,234,382,46.9,1.41,243,8.700000000000001,0.784,249.2,0.13,45.4,19.726,0,38.8,16.691,16.691,16.691,16.691,16.691,0.083,0.2036459522771184,0.42,0.30093508277744974,0.376
0.295,0.0131,0.0685,0.00247,1.0793,0.535,0.2141,0.0932,3.4e-4,1.3365,0.42100000000000004,0.0072,0.13340000000000002,1.0300000000000001e-4,1.3162,0.376,0.005,0.1401,7.83e-8,1.4794,76,1.94,139,266,4.7299999999999995,222,395,43.4,1.6400000000000001,241,3.9999999999999996,0.659,258.7,0.14,48.1,22.196,0,42.449999999999996,17.708,17.708,17.708,17.708,17.708,0.246,0.21698543283546962,0.485,0.3449999999999999,0.3559999999999999
0.297,0.0127,0.0787,0.00238,1.0968,0.5780000000000001,0.22860000000000003,0.16620000000000001,3.55e-4,1.3177,0.41300000000000003,0.0121,0.1713,4.553e-5,1.3755000000000002,0.398,0.0047,0.1497,1.251e-7,1.3117,76.1,1.76,140,269,4.13,218,395,65,1.3800000000000001,248,6.5,0.582,244.6,0.12,45.9,19.948,0,35.15,12.799,12.799,12.799,12.799,12.799,0.103,0.20381249081763111,0.528,0.36244274274151284,0.3779853027009273
0.296,0.0138,0.06709999999999999,0.002,1.0955,0.561,0.20750000000000002,0.1365,5.55e-4,1.2846,0.41600000000000004,0.0228,0.12190000000000001,1.169e-4,1.2631000000000001,0.403,0.0034,0.2355,1.38e-7,1.4773,75.89999999999999,2.6599999999999997,135,273,4.26,221,383,38.9,1.82,237,7.2,0.597,251.7,0.13,47.6,21.175,0,38.8,15.243,15.243,15.243,15.243,15.243,0.082,0.2014485725327952,0.511,0.3129672230648257,0.3829805705206144
0.298,0.0125,0.06709999999999999,0.00335,1.1036,0.478,0.4576,0.1038,2.8240000000000003e-4,1.2676,0.394,0.0159,0.18230000000000002,7.54e-5,1.415,0.42100000000000004,0.0054,0.17759999999999998,1.086e-7,1.3697000000000001,76,1.83,136,271,4.28,236,387,66.9,1.09,236,4.2,0.766,240,0.12,47.3,20.516,0,35.15,12.101,12.101,12.101,12.101,12.101,0.233,0.20174987242642095,0.428,0.300962168132964,0.4009834257152467
0.31,0.014599999999999998,0.0814,0.00296,1.0676999999999999,0.484,0.2242,0.1311,4.0300000000000004e-4,1.3221,0.41000000000000003,0.0137,0.1365,4.711e-5,1.2851000000000001,0.398,0.0024,0.13190000000000002,1.306e-7,1.2336,76,2.61,139,271,4.31,234,385,80.5,1.71,240,7.9,0.85,250.7,0.14,47.3,21.024,0,42.449999999999996,18.964,18.964,18.964,18.964,18.964,0.162,0.22611264084778918,0.434,0.35992224294605935,0.37800000000000006
0.33099999999999996,0.0168,0.059699999999999996,0.0027,1.0752,0.53,0.2255,0.1605,2.457e-4,1.3615000000000002,0.399,0.0154,0.1181,5.84e-5,1.3492000000000002,0.406,0.0033,0.182,1.28e-7,1.3813000000000002,76.5,1.82,140,272,4.45,235,390,68.2,1.8800000000000001,244,1.2,0.791,252.7,0.14,47.3,21.08,1.919,42.449999999999996,16.44,16.44,16.44,16.44,16.44,0.711,0.27451749398717934,0.4799999999999999,0.31148838604307044,0.386
0.293,0.0142,0.0742,0.00257,1.1027,0.533,0.2114,0.1684,3.79e-4,1.3573,0.396,0.0219,0.0849,4.498e-5,1.3605,0.399,0.0066,0.14229999999999998,1.57e-7,1.4257000000000002,75.6,0.02,135,267,4.27,235,384,53.1,1.24,246,2.5,0.773,248,0.16,45.9,20.427,0,49.75,26.442,26.442,26.442,26.442,26.442,0.581,0.23245485607327404,0.483,0.3639259714050502,0.378968365864
0.28099999999999997,0.016,0.0502,0.00251,1.0774,0.445,0.24280000000000002,0.18220000000000003,4.3900000000000005e-4,1.3437000000000001,0.41800000000000004,0.0133,0.1434,4.672e-5,1.2404000000000002,0.399,0.009099999999999999,0.1773,1.26e-7,1.2887000000000002,76.19999999999999,0.47000000000000003,130,271,4.14,233,388,46.1,1.25,241,9.200000000000001,0.6880000000000001,249.2,0.12,47.1,20.612,0,35.15,12.167988888888889,12.167988888888889,12.167988888888889,12.167988888888889,12.167988888888889,0.07,0.18696300336387445,0.3950000000000001,0.3655929353511653,0.3789882734464304
0.294,0.0156,0.0728,0.00272,1.0732,0.532,0.2277,0.20229999999999998,4e-4,1.2837,0.405,0.0077,0.0701,6.19e-5,1.5705,0.39,0.0043,0.21839999999999998,1.43e-7,1.2915,76,1.79,129,276,4.42,218,385,74.7,1.8,237,6,0.671,252.4,0.15,46.4,20.844,0,46.099999999999994,22.719,22.719,22.719,22.719,22.719,0.237,0.21649259751589292,0.482,0.2781945724170796,0.36997193745999996
0.32799999999999996,0.0125,0.0502,0.0026,1.072,0.491,0.2335,0.2158,6.72e-4,1.3015,0.42000000000000004,0.0060999999999999995,0.2136,1.63e-4,1.5424,0.397,0.0038,0.19219999999999998,1.288e-7,1.3287,75.89999999999999,0.32,132,273,4.609999999999999,223,384,42.6,1.53,231,3.1,0.5630000000000001,246.2,0.13,46.4,20.82,0,38.8,15.421,15.421,15.421,15.421,15.421,0.259,0.24187343960900493,0.441,0.345,0.37697556007879995
0.313,0.012299999999999998,0.0742,0.00206,1.0812,0.494,0.222,0.202,4.72e-4,1.2870000000000001,0.41500000000000004,0.007,0.1205,5.212e-5,1.3269000000000002,0.40900000000000003,0.0056,0.1361,1.54e-7,1.4493,76.1,2.75,137,263,4.41,225,383,51.7,1.31,229,6.7,0.678,249,0.15,49.4,21.906,0,46.099999999999994,21.756,21.756,21.756,21.756,21.756,0.138,0.22861700236359522,0.444,0.3467705389784886,0.389
0.268,0.0126,0.0894,0.00296,1.0574,0.497,0.21280000000000002,0.1945,4.13e-4,1.2043000000000001,0.41600000000000004,0.0075,0.1689,5.0050000000000004e-5,1.4226,0.41800000000000004,0.0067,0.10170000000000001,1.127e-7,1.31,76.1,1.56,136,275,4.43,222,388,54.8,1.28,248,8.1,0.843,242.9,0.17,47.199999999999996,20.733,0,53.4,30.107,30.107,30.107,30.107,30.107,0.26,0.20911261795715544,0.447,0.3599426313641051,0.39797966741420004
0.293,0.012400000000000001,0.0592,0.00231,1.0615999999999999,0.51,0.2132,0.1775,0.001041,1.2805,0.38,0.009600000000000001,0.1225,4.731e-5,1.3146,0.406,0.0112,0.19280000000000003,1.49e-7,1.3646,76.1,2.09,127,266,4.28,231,380,38.1,1.37,236,6.2,0.501,245.2,0.13,45.3,19.892,0,38.8,16.493,16.493,16.493,16.493,16.493,0.115,0.21114768004045067,0.46,0.3253985111956426,0.3859918058428364
0.33499999999999996,0.0132,0.0668,0.0021999999999999997,1.0805,0.509,0.20980000000000001,0.19,4.51e-4,1.2737,0.393,0.0119,0.056100000000000004,4.596e-5,1.3176,0.396,0.0053,0.12940000000000002,1.106e-7,1.278,75.89999999999999,3.92,137,269,4.14,228,389,63.5,1.49,248,4.5,0.751,251.4,0.13,47.1,20.818,0,38.8,15.528,15.528,15.528,15.528,15.528,0.154,0.24195085900996907,0.459,0.3363384975594837,0.3759802031536
